,name,store_page,full_price,discount,final_price,category
877,SimCity™ 4 Deluxe Edition,https://www.gog.com/game/simcity_4_deluxe_edition,1289,,1289,simulation
878,Surviving Mars - Digital Deluxe Edition,https://www.gog.com/game/surviving_mars_digital_deluxe_edition,725,-66%,249,simulation
879,RollerCoaster Tycoon 2: Triple Thrill Pack,https://www.gog.com/game/rollercoaster_tycoon_2,249,,249,simulation
880,Kerbal Space Program,https://www.gog.com/game/kerbal_space_program,599,,599,simulation
881,Surviving Mars: Green Planet,https://www.gog.com/game/surviving_mars_green_planet,435,-34%,289,simulation
882,SimCity™ 2000 Special Edition,https://www.gog.com/game/simcity_2000_special_edition,199,,199,simulation
883,Freespace 2,https://www.gog.com/game/freespace_2,249,,249,simulation
884,Forager,https://www.gog.com/game/forager,435,,435,simulation
885,The Guild 2 Renaissance,https://www.gog.com/game/the_guild_2_renaissance,199,,199,simulation
886,Project Hospital,https://www.gog.com/game/project_hospital,465,,465,simulation
887,PC Building Simulator,https://www.gog.com/game/pc_building_simulator,435,,435,simulation
888,Cold Waters,https://www.gog.com/game/cold_waters,699,,699,simulation
889,Ил-2 Штурмовик. Платиновая коллекция,https://www.gog.com/game/il_2_sturmovik_1946,299,,299,simulation
890,Kerbal Space Program: Breaking Ground,https://www.gog.com/game/kerbal_space_program_breaking_ground,499,,499,simulation
891,Kerbal Space Program: Making History,https://www.gog.com/game/kerbal_space_program_making_history,499,,499,simulation
892,Surviving Mars - Stellaris Dome Set,https://www.gog.com/game/surviving_mars_stellaris_dome_set,102,-32%,69,simulation
893,The Universim,https://www.gog.com/game/the_universim,499,,499,simulation
894,Interrogation: You Will Be Deceived,https://www.gog.com/game/interrogation_you_will_be_deceived,435,,435,simulation
895,Sid Meier's Covert Action,https://www.gog.com/game/sid_meiers_covert_action,169,-47%,89,simulation
896,Railroad Tycoon 3,https://www.gog.com/game/railroad_tycoon_3,349,,349,simulation
897,Hypnospace Outlaw,https://www.gog.com/game/hypnospace_outlaw,435,,435,simulation
898,Theme Park,https://www.gog.com/game/theme_park,199,,199,simulation
899,Parkitect,https://www.gog.com/game/parkitect,515,,515,simulation
900,"Papers, Please",https://www.gog.com/game/papers_please,649,,649,simulation
901,Surviving Mars - Season Pass,https://www.gog.com/game/surviving_mars_season_pass,619,-32%,419,simulation
902,Deliver Us The Moon,https://www.gog.com/game/deliver_us_the_moon,465,,465,simulation
903,X4: Foundations,https://www.gog.com/game/x4_foundations,1290,,1290,simulation
904,Prison Architect - Psych Ward: Warden's Edition,https://www.gog.com/game/prison_architect_psych_ward_wardens_edition,154,,154,simulation
905,Train Fever,https://www.gog.com/game/train_fever,419,,419,simulation
906,Kynseed,https://www.gog.com/game/kynseed,249,,249,simulation
907,Capitalism 2,https://www.gog.com/game/capitalism_2,249,,249,simulation
908,Крылатые Хищники: Специальное издание,https://www.gog.com/game/wings_of_prey_complete,249,,249,simulation
909,Surviving Mars: Space Race Plus,https://www.gog.com/game/surviving_mars_space_race_plus,435,-34%,289,simulation
910,Railroad Tycoon 2 Platinum,https://www.gog.com/game/railroad_tycoon_2,169,,169,simulation
911,VA-11 Hall-A: Cyberpunk Bartender Action,https://www.gog.com/game/va11_halla,349,,349,simulation
912,Anno 1404: Gold Edition,https://www.gog.com/game/anno_1404_gold_edition,849,-74%,219,simulation
913,Surviving Mars - First Colony Edition,https://www.gog.com/game/surviving_mars_first_colony_edition,1199,-66%,409,simulation
914,Stardew Valley,https://www.gog.com/game/stardew_valley,299,,299,simulation
915,Anno 1701 A.D.,https://www.gog.com/game/anno_1701_ad,599,-75%,150,simulation
916,Anno 1602 A.D.,https://www.gog.com/game/anno_1602_ad,599,-75%,150,simulation
917,Caesar 3,https://www.gog.com/game/caesar_3,249,-20%,199,simulation
918,Her Story,https://www.gog.com/game/her_story,259,-89%,29,simulation
919,Anno 1503 A.D.,https://www.gog.com/game/anno_1503_ad,299,-74%,79,simulation
920,Surviving Mars,https://www.gog.com/game/surviving_mars,515,-65%,179,simulation
921,SimCity™ 3000 Unlimited,https://www.gog.com/game/simcity_3000,649,,649,simulation
922,The Guild 3,https://www.gog.com/game/the_guild_3,899,,899,simulation
923,Transport Fever 2,https://www.gog.com/game/transport_fever_2,825,,825,simulation
924,RollerCoaster Tycoon: Deluxe,https://www.gog.com/game/rollercoaster_tycoon_deluxe,149,,149,simulation
925,SimCity™ 4 Deluxe Edition,https://www.gog.com/game/simcity_4_deluxe_edition,1289,,1289,simulation
926,Surviving Mars - Digital Deluxe Edition,https://www.gog.com/game/surviving_mars_digital_deluxe_edition,725,-66%,249,simulation
927,RollerCoaster Tycoon 2: Triple Thrill Pack,https://www.gog.com/game/rollercoaster_tycoon_2,249,,249,simulation
928,Kerbal Space Program,https://www.gog.com/game/kerbal_space_program,599,,599,simulation
929,Surviving Mars: Green Planet,https://www.gog.com/game/surviving_mars_green_planet,435,-34%,289,simulation
930,SimCity™ 2000 Special Edition,https://www.gog.com/game/simcity_2000_special_edition,199,,199,simulation
931,Freespace 2,https://www.gog.com/game/freespace_2,249,,249,simulation
932,Forager,https://www.gog.com/game/forager,435,,435,simulation
933,The Guild 2 Renaissance,https://www.gog.com/game/the_guild_2_renaissance,199,,199,simulation
934,Project Hospital,https://www.gog.com/game/project_hospital,465,,465,simulation
935,PC Building Simulator,https://www.gog.com/game/pc_building_simulator,435,,435,simulation
936,Cold Waters,https://www.gog.com/game/cold_waters,699,,699,simulation
937,Ил-2 Штурмовик. Платиновая коллекция,https://www.gog.com/game/il_2_sturmovik_1946,299,,299,simulation
938,Kerbal Space Program: Breaking Ground,https://www.gog.com/game/kerbal_space_program_breaking_ground,499,,499,simulation
939,Kerbal Space Program: Making History,https://www.gog.com/game/kerbal_space_program_making_history,499,,499,simulation
940,Surviving Mars - Stellaris Dome Set,https://www.gog.com/game/surviving_mars_stellaris_dome_set,102,-32%,69,simulation
941,The Universim,https://www.gog.com/game/the_universim,499,,499,simulation
942,Interrogation: You Will Be Deceived,https://www.gog.com/game/interrogation_you_will_be_deceived,435,,435,simulation
943,Sid Meier's Covert Action,https://www.gog.com/game/sid_meiers_covert_action,169,-47%,89,simulation
944,Railroad Tycoon 3,https://www.gog.com/game/railroad_tycoon_3,349,,349,simulation
945,Hypnospace Outlaw,https://www.gog.com/game/hypnospace_outlaw,435,,435,simulation
946,Theme Park,https://www.gog.com/game/theme_park,199,,199,simulation
947,Parkitect,https://www.gog.com/game/parkitect,515,,515,simulation
948,"Papers, Please",https://www.gog.com/game/papers_please,649,,649,simulation
949,Surviving Mars - Season Pass,https://www.gog.com/game/surviving_mars_season_pass,619,-32%,419,simulation
950,Deliver Us The Moon,https://www.gog.com/game/deliver_us_the_moon,465,,465,simulation
951,X4: Foundations,https://www.gog.com/game/x4_foundations,1290,,1290,simulation
952,Prison Architect - Psych Ward: Warden's Edition,https://www.gog.com/game/prison_architect_psych_ward_wardens_edition,154,,154,simulation
953,Train Fever,https://www.gog.com/game/train_fever,419,,419,simulation
954,Kynseed,https://www.gog.com/game/kynseed,249,,249,simulation
955,Capitalism 2,https://www.gog.com/game/capitalism_2,249,,249,simulation
956,Крылатые Хищники: Специальное издание,https://www.gog.com/game/wings_of_prey_complete,249,,249,simulation
957,Surviving Mars: Space Race Plus,https://www.gog.com/game/surviving_mars_space_race_plus,435,-34%,289,simulation
958,Railroad Tycoon 2 Platinum,https://www.gog.com/game/railroad_tycoon_2,169,,169,simulation
959,VA-11 Hall-A: Cyberpunk Bartender Action,https://www.gog.com/game/va11_halla,349,,349,simulation
960,Transport Fever,https://www.gog.com/game/transport_fever,599,,599,simulation
961,1849: Gold Edition,https://www.gog.com/game/1849_the_gold_rush,379,,379,simulation
962,7 Billion Humans,https://www.gog.com/game/7_billion_humans,299,,299,simulation
963,The Guild Gold Edition,https://www.gog.com/game/the_guild_gold_edition,199,,199,simulation
964,SHENZHEN I/O,https://www.gog.com/game/shenzhen_io,349,,349,simulation
965,Falcon Collection,https://www.gog.com/game/falcon_collection,649,,649,simulation
966,My Time At Portia,https://www.gog.com/game/my_time_at_portia,799,,799,simulation
967,Prison Architect,https://www.gog.com/game/prison_architect,499,,499,simulation
968,The Long Journey Home,https://www.gog.com/game/the_long_journey_home,699,,699,simulation
969,Surviving Mars: Project Laika,https://www.gog.com/game/surviving_mars_project_laika,154,-32%,105,simulation
970,Creatures Exodus,https://www.gog.com/game/creatures_exodus,129,,129,simulation
971,Human Resource Machine,https://www.gog.com/game/human_resource_machine,360,,360,simulation
972,MOLEK-SYNTEZ,https://www.gog.com/game/moleksyntez,259,,259,simulation
973,Shining Song Starnova,https://www.gog.com/game/shining_song_starnova,515,,515,simulation
974,Astrox Imperium,https://www.gog.com/game/astrox_imperium,360,,360,simulation
975,Surviving Mars: Colony Design Set,https://www.gog.com/game/surviving_mars_colony_design_set,133,-33%,89,simulation
976,Surviving Mars - Space Race,https://www.gog.com/game/surviving_mars_space_race,299,-33%,199,simulation
977,Big Pharma,https://www.gog.com/game/big_pharma,449,,449,simulation
978,Enemy Engaged: Comanche vs Hokum,https://www.gog.com/game/comanche_vs_hokum,129,,129,simulation
979,Archimedean Dynasty,https://www.gog.com/game/archimedean_dynasty,299,,299,simulation
980,Little Big Workshop,https://www.gog.com/game/little_big_workshop,599,,599,simulation
981,Thief Simulator,https://www.gog.com/game/thief_simulator,435,,435,simulation
982,Parkitect: Taste of Adventure,https://www.gog.com/game/parkitect_taste_of_adventure,289,,289,simulation
983,Crookz - The Big Heist,https://www.gog.com/game/crookz_the_big_heist,399,,399,simulation
984,Infectonator 3: Apocalypse,https://www.gog.com/game/infectonator_3_apocalypse,299,,299,simulation
985,"Locomotion, Chris Sawyer's",https://www.gog.com/game/chris_sawyers_locomotion,149,,149,simulation
986,Project Highrise,https://www.gog.com/game/project_highrise,419,,419,simulation
987,Mini Metro,https://www.gog.com/game/mini_metro,249,,249,simulation
988,Townsmen - A Kingdom Rebuilt,https://www.gog.com/game/townsmen_a_kingdom_rebuilt,599,,599,simulation
989,Cooking Simulator,https://www.gog.com/game/cooking_simulator,435,,435,simulation
990,EXAPUNKS,https://www.gog.com/game/exapunks,435,,435,simulation
991,The Guild 2: Pirates of the European Seas,https://www.gog.com/game/the_guild_2_pirates_of_the_european_seas,199,,199,simulation
992,Tachyon: The Fringe,https://www.gog.com/game/tachyon_the_fringe,249,,249,simulation
993,Shortest Trip to Earth - Supporters Pack,https://www.gog.com/game/shortest_trip_to_earth_supporters_pack,259,,259,simulation
994,Oh...Sir!! The Insult Simulator,https://www.gog.com/game/ohsir_the_insult_simulator,59,-68%,19,simulation
995,HuniePop,https://www.gog.com/game/huniepop,249,,249,simulation
996,Weedcraft Inc,https://www.gog.com/game/weedcraft_inc,435,,435,simulation
997,Silent Service 1+2,https://www.gog.com/game/silent_service_12,169,,169,simulation
998,Creatures: The Albian Years,https://www.gog.com/game/creatures_the_albian_years,129,,129,simulation
999,Police Quest: SWAT 1+2,https://www.gog.com/game/police_quest_swat_1_2,349,,349,simulation
1000,PC Building Simulator - Republic of Gamers Workshop,https://www.gog.com/game/pc_building_simulator_republic_of_gamers_workshop,154,,154,simulation
1001,PC Building Simulator - Razer Workshop,https://www.gog.com/game/pc_building_simulator_razer_workshop,154,,154,simulation
1002,Crossroads Inn,https://www.gog.com/game/crossroads_inn,599,,599,simulation
1003,Railway Empire - Northern Europe,https://www.gog.com/game/railway_empire_northern_europe,349,,349,simulation
1004,HuniePop - Deluxe Edition Upgrade,https://www.gog.com/game/huniepop_deluxe_edition_upgrade,99,,99,simulation
1005,Railway Empire - France,https://www.gog.com/game/railway_empire_france,449,,449,simulation
1006,"Cook, Serve, Delicious! 2!!",https://www.gog.com/game/cook_serve_delicious_2,289,,289,simulation
1007,PC Building Simulator - Overclocked Edition Content,https://www.gog.com/game/pc_building_simulator_overclocked_edition_content,133,,133,simulation
1008,Transport Fever,https://www.gog.com/game/transport_fever,599,,599,simulation
1009,1849: Gold Edition,https://www.gog.com/game/1849_the_gold_rush,379,,379,simulation
1010,7 Billion Humans,https://www.gog.com/game/7_billion_humans,299,,299,simulation
1011,The Guild Gold Edition,https://www.gog.com/game/the_guild_gold_edition,199,,199,simulation
1012,SHENZHEN I/O,https://www.gog.com/game/shenzhen_io,349,,349,simulation
1013,Falcon Collection,https://www.gog.com/game/falcon_collection,649,,649,simulation
1014,My Time At Portia,https://www.gog.com/game/my_time_at_portia,799,,799,simulation
1015,Prison Architect,https://www.gog.com/game/prison_architect,499,,499,simulation
1016,The Long Journey Home,https://www.gog.com/game/the_long_journey_home,699,,699,simulation
1017,Surviving Mars: Project Laika,https://www.gog.com/game/surviving_mars_project_laika,154,-32%,105,simulation
1018,Creatures Exodus,https://www.gog.com/game/creatures_exodus,129,,129,simulation
1019,Human Resource Machine,https://www.gog.com/game/human_resource_machine,360,,360,simulation
1020,MOLEK-SYNTEZ,https://www.gog.com/game/moleksyntez,259,,259,simulation
1021,Shining Song Starnova,https://www.gog.com/game/shining_song_starnova,515,,515,simulation
1022,Astrox Imperium,https://www.gog.com/game/astrox_imperium,360,,360,simulation
1023,Surviving Mars: Colony Design Set,https://www.gog.com/game/surviving_mars_colony_design_set,133,-33%,89,simulation
1024,Surviving Mars - Space Race,https://www.gog.com/game/surviving_mars_space_race,299,-33%,199,simulation
1025,Big Pharma,https://www.gog.com/game/big_pharma,449,,449,simulation
1026,Enemy Engaged: Comanche vs Hokum,https://www.gog.com/game/comanche_vs_hokum,129,,129,simulation
1027,Archimedean Dynasty,https://www.gog.com/game/archimedean_dynasty,299,,299,simulation
1028,Little Big Workshop,https://www.gog.com/game/little_big_workshop,599,,599,simulation
1029,Thief Simulator,https://www.gog.com/game/thief_simulator,435,,435,simulation
1030,Parkitect: Taste of Adventure,https://www.gog.com/game/parkitect_taste_of_adventure,289,,289,simulation
1031,Crookz - The Big Heist,https://www.gog.com/game/crookz_the_big_heist,399,,399,simulation
1032,Infectonator 3: Apocalypse,https://www.gog.com/game/infectonator_3_apocalypse,299,,299,simulation
1033,"Locomotion, Chris Sawyer's",https://www.gog.com/game/chris_sawyers_locomotion,149,,149,simulation
1034,Project Highrise,https://www.gog.com/game/project_highrise,419,,419,simulation
1035,Mini Metro,https://www.gog.com/game/mini_metro,249,,249,simulation
1036,Townsmen - A Kingdom Rebuilt,https://www.gog.com/game/townsmen_a_kingdom_rebuilt,599,,599,simulation
1037,Cooking Simulator,https://www.gog.com/game/cooking_simulator,435,,435,simulation
1038,EXAPUNKS,https://www.gog.com/game/exapunks,435,,435,simulation
1039,The Guild 2: Pirates of the European Seas,https://www.gog.com/game/the_guild_2_pirates_of_the_european_seas,199,,199,simulation
1040,Tachyon: The Fringe,https://www.gog.com/game/tachyon_the_fringe,249,,249,simulation
1041,Shortest Trip to Earth - Supporters Pack,https://www.gog.com/game/shortest_trip_to_earth_supporters_pack,259,,259,simulation
1042,Oh...Sir!! The Insult Simulator,https://www.gog.com/game/ohsir_the_insult_simulator,59,-68%,19,simulation
1043,HuniePop,https://www.gog.com/game/huniepop,249,,249,simulation
1044,Weedcraft Inc,https://www.gog.com/game/weedcraft_inc,435,,435,simulation
1045,Silent Service 1+2,https://www.gog.com/game/silent_service_12,169,,169,simulation
1046,Creatures: The Albian Years,https://www.gog.com/game/creatures_the_albian_years,129,,129,simulation
1047,Police Quest: SWAT 1+2,https://www.gog.com/game/police_quest_swat_1_2,349,,349,simulation
